trial_id,candidate_rank,campaign_id,search_phase,variables_json,stage,task,outer_fold_index,outer_holdout_parent_case_id,inner_fold_index,seed,raw_expression,complexity,loss,score,raw_candidate_json,machine_protocol_sha256,execution_supplement_sha256,shape_expansion_decision_sha256
peak_q_d__outer08__refit__seed2026082302,2,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,8,d_q036_s50,-1,2026082302,(q * 2.3257334) - -0.30591452,5,0.054498788,0.05680097872518645,"{""complexity"": 5, ""loss"": 0.054498788, ""raw_expression"": ""(q * 2.3257334) - -0.30591452"", ""score"": 0.05680097872518645}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer08__refit__seed2026082302,3,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,8,d_q036_s50,-1,2026082302,((q + q) + 1.5618414) - d,7,0.015555718,0.6268750874070536,"{""complexity"": 7, ""loss"": 0.015555718, ""raw_expression"": ""((q + q) + 1.5618414) - d"", ""score"": 0.6268750874070536}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer08__refit__seed2026082302,4,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,8,d_q036_s50,-1,2026082302,2.4829779 - ((d * d) - (q * q)),9,0.011398669,0.15546584693877027,"{""complexity"": 9, ""loss"": 0.011398669, ""raw_expression"": ""2.4829779 - ((d * d) - (q * q))"", ""score"": 0.15546584693877027}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer08__refit__seed2026082302,5,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,8,d_q036_s50,-1,2026082302,"((q + 0.52159727) / d) + pow_positive_base(q, d)",12,0.007500153,0.13952439128799113,"{""complexity"": 12, ""loss"": 0.007500153, ""raw_expression"": ""((q + 0.52159727) / d) + pow_positive_base(q, d)"", ""score"": 0.13952439128799113}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer08__refit__seed2026082303,0,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,8,d_q036_s50,-1,2026082303,2.271262,1,0.34548306,0.0,"{""complexity"": 1, ""loss"": 0.34548306, ""raw_expression"": ""2.271262"", ""score"": 0.0}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer08__refit__seed2026082303,1,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,8,d_q036_s50,-1,2026082303,q * 2.5182822,3,0.07700075,0.7505642247744847,"{""complexity"": 3, ""loss"": 0.07700075, ""raw_expression"": ""q * 2.5182822"", ""score"": 0.7505642247744847}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer08__refit__seed2026082303,2,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,8,d_q036_s50,-1,2026082303,q / 0.37560353,4,0.061055325,0.2320347417258068,"{""complexity"": 4, ""loss"": 0.061055325, ""raw_expression"": ""q / 0.37560353"", ""score"": 0.2320347417258068}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer08__refit__seed2026082303,3,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,8,d_q036_s50,-1,2026082303,"pow_positive_base(2.5569012, q)",5,0.056451555,0.07839758362257965,"{""complexity"": 5, ""loss"": 0.056451555, ""raw_expression"": ""pow_positive_base(2.5569012, q)"", ""score"": 0.07839758362257965}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer08__refit__seed2026082303,4,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,8,d_q036_s50,-1,2026082303,(q / d) * 2.4914896,6,0.05362396,0.0513868535968795,"{""complexity"": 6, ""loss"": 0.05362396, ""raw_expression"": ""(q / d) * 2.4914896"", ""score"": 0.0513868535968795}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer08__refit__seed2026082303,5,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,8,d_q036_s50,-1,2026082303,q + (q - (d - 1.5743572)),7,0.015711201,1.227622085652986,"{""complexity"": 7, ""loss"": 0.015711201, ""raw_expression"": ""q + (q - (d - 1.5743572))"", ""score"": 1.227622085652986}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer08__refit__seed2026082303,6,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,8,d_q036_s50,-1,2026082303,((q / d) * 1.8814925) + 0.6046563,8,0.014717144,0.06536082473078905,"{""complexity"": 8, ""loss"": 0.014717144, ""raw_expression"": ""((q / d) * 1.8814925) + 0.6046563"", ""score"": 0.06536082473078905}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer08__refit__seed2026082303,7,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,8,d_q036_s50,-1,2026082303,(q / d) + (q - (d - 1.5743572)),10,0.012218744,0.09302095330001092,"{""complexity"": 10, ""loss"": 0.012218744, ""raw_expression"": ""(q / d) + (q - (d - 1.5743572))"", ""score"": 0.09302095330001092}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer08__refit__seed2026082303,8,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,8,d_q036_s50,-1,2026082303,(q - -0.5239872) + ((q / d) - (d - 0.9971547)),12,0.0093871,0.13181737990401315,"{""complexity"": 12, ""loss"": 0.0093871, ""raw_expression"": ""(q - -0.5239872) + ((q / d) - (d - 0.9971547))"", ""score"": 0.13181737990401315}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer08__refit__seed2026082304,0,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,8,d_q036_s50,-1,2026082304,2.2712476,1,0.34548306,0.0,"{""complexity"": 1, ""loss"": 0.34548306, ""raw_expression"": ""2.2712476"", ""score"": 0.0}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer08__refit__seed2026082304,1,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,8,d_q036_s50,-1,2026082304,q * 2.6623845,3,0.061055325,0.8665815956373881,"{""complexity"": 3, ""loss"": 0.061055325, ""raw_expression"": ""q * 2.6623845"", ""score"": 0.8665815956373881}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer08__refit__seed2026082304,2,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,8,d_q036_s50,-1,2026082304,q + (q + 0.58117265),5,0.060206458,0.00700039901576467,"{""complexity"": 5, ""loss"": 0.060206458, ""raw_expression"": ""q + (q + 0.58117265)"", ""score"": 0.00700039901576467}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer08__refit__seed2026082304,3,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,8,d_q036_s50,-1,2026082304,exp(q + -0.058264814),6,0.058649268,0.02620452810546803,"{""complexity"": 6, ""loss"": 0.058649268, ""raw_expression"": ""exp(q + -0.058264814)"", ""score"": 0.02620452810546803}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer08__refit__seed2026082304,4,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,8,d_q036_s50,-1,2026082304,"pow_positive_base(q, d) * 2.6820755",7,0.043034665,0.3095691404936107,"{""complexity"": 7, ""loss"": 0.043034665, ""raw_expression"": ""pow_positive_base(q, d) * 2.6820755"", ""score"": 0.3095691404936107}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer08__refit__seed2026082304,5,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,8,d_q036_s50,-1,2026082304,q * (4.60951 / (d + 0.77388275)),8,0.026348645,0.4905891031943227,"{""complexity"": 8, ""loss"": 0.026348645, ""raw_expression"": ""q * (4.60951 / (d + 0.77388275))"", ""score"": 0.4905891031943227}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer08__refit__seed2026082304,6,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,8,d_q036_s50,-1,2026082304,q + ((q + 1.5607868) - (d * d)),9,0.0046807835,1.7279513400680293,"{""complexity"": 9, ""loss"": 0.0046807835, ""raw_expression"": ""q + ((q + 1.5607868) - (d * d))"", ""score"": 1.7279513400680293}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer08__refit__seed2026082304,7,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,8,d_q036_s50,-1,2026082304,((q - -0.60747856) + (q + 0.9533086)) - (d * d),11,0.0046807798,3.952331337772385e-07,"{""complexity"": 11, ""loss"": 0.0046807798, ""raw_expression"": ""((q - -0.60747856) + (q + 0.9533086)) - (d * d)"", ""score"": 3.952331337772385e-07}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer08__refit__seed2026082305,0,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,8,d_q036_s50,-1,2026082305,2.2712576,1,0.34548306,0.0,"{""complexity"": 1, ""loss"": 0.34548306, ""raw_expression"": ""2.2712576"", ""score"": 0.0}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer08__refit__seed2026082305,1,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,8,d_q036_s50,-1,2026082305,q * 2.6623845,3,0.061055325,0.8665815956373881,"{""complexity"": 3, ""loss"": 0.061055325, ""raw_expression"": ""q * 2.6623845"", ""score"": 0.8665815956373881}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer08__refit__seed2026082305,2,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,8,d_q036_s50,-1,2026082305,(q * 2.3257313) + 0.3059162,5,0.054498784,0.056801015423251576,"{""complexity"": 5, ""loss"": 0.054498784, ""raw_expression"": ""(q * 2.3257313) + 0.3059162"", ""score"": 0.056801015423251576}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer08__refit__seed2026082305,3,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,8,d_q036_s50,-1,2026082305,((q + q) / d) + 0.49968496,8,0.016029546,0.4079149150565778,"{""complexity"": 8, ""loss"": 0.016029546, ""raw_expression"": ""((q + q) / d) + 0.49968496"", ""score"": 0.4079149150565778}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer08__refit__seed2026082305,4,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,8,d_q036_s50,-1,2026082305,"square(q) - (-1.4819002 / pow_positive_base(d, d))",12,0.013350503,0.04571989557121474,"{""complexity"": 12, ""loss"": 0.013350503, ""raw_expression"": ""square(q) - (-1.4819002 / pow_positive_base(d, d))"", ""score"": 0.04571989557121474}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__final__seed2026082401,0,peak_q_d,INITIAL,"[""q"",""d""]",FINAL_SEARCH,peak,-1,,-1,2026082401,2.327732,1,0.36831847,0.0,"{""complexity"": 1, ""loss"": 0.36831847, ""raw_expression"": ""2.327732"", ""score"": 0.0}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__final__seed2026082401,1,peak_q_d,INITIAL,"[""q"",""d""]",FINAL_SEARCH,peak,-1,,-1,2026082401,q * 2.6192446,3,0.06664418,0.8547901252734391,"{""complexity"": 3, ""loss"": 0.06664418, ""raw_expression"": ""q * 2.6192446"", ""score"": 0.8547901252734391}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__final__seed2026082401,2,peak_q_d,INITIAL,"[""q"",""d""]",FINAL_SEARCH,peak,-1,,-1,2026082401,(q * 2.2015436) + 0.39713782,5,0.054393083,0.10156536296961208,"{""complexity"": 5, ""loss"": 0.054393083, ""raw_expression"": ""(q * 2.2015436) + 0.39713782"", ""score"": 0.10156536296961208}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__final__seed2026082401,3,peak_q_d,INITIAL,"[""q"",""d""]",FINAL_SEARCH,peak,-1,,-1,2026082401,((q + q) + 1.5631117) - d,7,0.014558943,0.6590157755313987,"{""complexity"": 7, ""loss"": 0.014558943, ""raw_expression"": ""((q + q) + 1.5631117) - d"", ""score"": 0.6590157755313987}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__final__seed2026082401,4,peak_q_d,INITIAL,"[""q"",""d""]",FINAL_SEARCH,peak,-1,,-1,2026082401,square(q) + (1.4475989 / d),8,0.013603539,0.06787546450072864,"{""complexity"": 8, ""loss"": 0.013603539, ""raw_expression"": ""square(q) + (1.4475989 / d)"", ""score"": 0.06787546450072864}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__final__seed2026082401,5,peak_q_d,INITIAL,"[""q"",""d""]",FINAL_SEARCH,peak,-1,,-1,2026082401,(q - (d * d)) - (-1.570182 - q),9,0.005633853,0.8815364019517417,"{""complexity"": 9, ""loss"": 0.005633853, ""raw_expression"": ""(q - (d * d)) - (-1.570182 - q)"", ""score"": 0.8815364019517417}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__final__seed2026082402,0,peak_q_d,INITIAL,"[""q"",""d""]",FINAL_SEARCH,peak,-1,,-1,2026082402,2.3277004,1,0.36831847,0.0,"{""complexity"": 1, ""loss"": 0.36831847, ""raw_expression"": ""2.3277004"", ""score"": 0.0}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__final__seed2026082402,1,peak_q_d,INITIAL,"[""q"",""d""]",FINAL_SEARCH,peak,-1,,-1,2026082402,q * 2.6192052,3,0.06664417,0.8547902002987507,"{""complexity"": 3, ""loss"": 0.06664417, ""raw_expression"": ""q * 2.6192052"", ""score"": 0.8547902002987507}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__final__seed2026082402,2,peak_q_d,INITIAL,"[""q"",""d""]",FINAL_SEARCH,peak,-1,,-1,2026082402,(q * 2.2015603) + 0.39712185,5,0.054393087,0.10156525117492073,"{""complexity"": 5, ""loss"": 0.054393087, ""raw_expression"": ""(q * 2.2015603) + 0.39712185"", ""score"": 0.10156525117492073}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__final__seed2026082402,3,peak_q_d,INITIAL,"[""q"",""d""]",FINAL_SEARCH,peak,-1,,-1,2026082402,"pow_positive_base(q * 3.1543336, 0.83535606)",7,0.05420818,0.001702624506926449,"{""complexity"": 7, ""loss"": 0.05420818, ""raw_expression"": ""pow_positive_base(q * 3.1543336, 0.83535606)"", ""score"": 0.001702624506926449}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__final__seed2026082402,4,peak_q_d,INITIAL,"[""q"",""d""]",FINAL_SEARCH,peak,-1,,-1,2026082402,((q / d) * 1.9375702) + 0.57173914,8,0.018034646,1.1005371339044474,"{""complexity"": 8, ""loss"": 0.018034646, ""raw_expression"": ""((q / d) * 1.9375702) + 0.57173914"", ""score"": 1.1005371339044474}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__final__seed2026082403,0,peak_q_d,INITIAL,"[""q"",""d""]",FINAL_SEARCH,peak,-1,,-1,2026082403,2.3276856,1,0.36831847,0.0,"{""complexity"": 1, ""loss"": 0.36831847, ""raw_expression"": ""2.3276856"", ""score"": 0.0}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__final__seed2026082403,1,peak_q_d,INITIAL,"[""q"",""d""]",FINAL_SEARCH,peak,-1,,-1,2026082403,q * 2.6192453,3,0.06664418,0.8547901252734391,"{""complexity"": 3, ""loss"": 0.06664418, ""raw_expression"": ""q * 2.6192453"", ""score"": 0.8547901252734391}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__final__seed2026082403,2,peak_q_d,INITIAL,"[""q"",""d""]",FINAL_SEARCH,peak,-1,,-1,2026082403,(q * 2.2015646) + 0.39711803,5,0.054393083,0.10156536296961208,"{""complexity"": 5, ""loss"": 0.054393083, ""raw_expression"": ""(q * 2.2015646) + 0.39711803"", ""score"": 0.10156536296961208}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__final__seed2026082403,3,peak_q_d,INITIAL,"[""q"",""d""]",FINAL_SEARCH,peak,-1,,-1,2026082403,(q + 1.5631263) + (q - d),7,0.014558956,0.6590153290706152,"{""complexity"": 7, ""loss"": 0.014558956, ""raw_expression"": ""(q + 1.5631263) + (q - d)"", ""score"": 0.6590153290706152}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__final__seed2026082404,0,peak_q_d,INITIAL,"[""q"",""d""]",FINAL_SEARCH,peak,-1,,-1,2026082404,2.3277183,1,0.36831847,0.0,"{""complexity"": 1, ""loss"": 0.36831847, ""raw_expression"": ""2.3277183"", ""score"": 0.0}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__final__seed2026082404,1,peak_q_d,INITIAL,"[""q"",""d""]",FINAL_SEARCH,peak,-1,,-1,2026082404,q * 2.619206,3,0.06664417,0.8547902002987507,"{""complexity"": 3, ""loss"": 0.06664417, ""raw_expression"": ""q * 2.619206"", ""score"": 0.8547902002987507}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__final__seed2026082404,2,peak_q_d,INITIAL,"[""q"",""d""]",FINAL_SEARCH,peak,-1,,-1,2026082404,(q + q) + 0.5586999,5,0.057254713,0.07592880437038699,"{""complexity"": 5, ""loss"": 0.057254713, ""raw_expression"": ""(q + q) + 0.5586999"", ""score"": 0.07592880437038699}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__final__seed2026082404,3,peak_q_d,INITIAL,"[""q"",""d""]",FINAL_SEARCH,peak,-1,,-1,2026082404,(q * 2.5040863) / d,6,0.05138151,0.108231582072933,"{""complexity"": 6, ""loss"": 0.05138151, ""raw_expression"": ""(q * 2.5040863) / d"", ""score"": 0.108231582072933}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__final__seed2026082404,4,peak_q_d,INITIAL,"[""q"",""d""]",FINAL_SEARCH,peak,-1,,-1,2026082404,((q + q) + 1.5631264) - d,7,0.014558945,1.2610727987650905,"{""complexity"": 7, ""loss"": 0.014558945, ""raw_expression"": ""((q + q) + 1.5631264) - d"", ""score"": 1.2610727987650905}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__final__seed2026082404,5,peak_q_d,INITIAL,"[""q"",""d""]",FINAL_SEARCH,peak,-1,,-1,2026082404,(q - square(d)) + (q + 1.5631264),9,0.0056836423,0.47030665206596767,"{""complexity"": 9, ""loss"": 0.0056836423, ""raw_expression"": ""(q - square(d)) + (q + 1.5631264)"", ""score"": 0.47030665206596767}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__final__seed2026082405,0,peak_q_d,INITIAL,"[""q"",""d""]",FINAL_SEARCH,peak,-1,,-1,2026082405,2.3278089,1,0.36831847,0.0,"{""complexity"": 1, ""loss"": 0.36831847, ""raw_expression"": ""2.3278089"", ""score"": 0.0}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__final__seed2026082405,1,peak_q_d,INITIAL,"[""q"",""d""]",FINAL_SEARCH,peak,-1,,-1,2026082405,q * 2.6192453,3,0.06664418,0.8547901252734391,"{""complexity"": 3, ""loss"": 0.06664418, ""raw_expression"": ""q * 2.6192453"", ""score"": 0.8547901252734391}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__final__seed2026082405,2,peak_q_d,INITIAL,"[""q"",""d""]",FINAL_SEARCH,peak,-1,,-1,2026082405,(q + 0.5738713) + q,5,0.057024512,0.07794325524890282,"{""complexity"": 5, ""loss"": 0.057024512, ""raw_expression"": ""(q + 0.5738713) + q"", ""score"": 0.07794325524890282}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
