candidate_instance_id,trial_id,candidate_rank,campaign_id,search_phase,variables_json,stage,task,outer_fold_index,inner_fold_index,seed,raw_expression,canonical_expression,parameter_template_expression,parameter_initial_values_json,structure_signature,reference_scale_signature,algebraic_family_id,structure_family_id,reference_scale_family_id,prediction_family_id,normalized_complexity,raw_ast_complexity,raw_ast_depth,free_constant_count,variable_support_json,structural_status,numeric_physics_status,domain_certification_status,freeze_eligible,eligibility_scope,rejection_reasons_json,loss,score,machine_protocol_sha256,execution_supplement_sha256,shape_expansion_decision_sha256
CAND_84f55088fc5c986aad53,shape_xi_only__outer00__inner03__seed2026082303,0,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,0,3,2026082303,0.34857512,0.348575120000000,p0,"[{""initial_value"":0.34857512,""name"":""p0"",""role"":""value""}]",p0,0.348575120000000,ALG_65158bebe9ff832c,STRUCT_76746b68bdca4de7,REF_65158bebe9ff832c,PRED_6532e0502251ca3b,1,1,0,1,[],FAIL,NOT_RUN,NOT_RUN_STRUCTURAL_REJECT,False,INELIGIBLE_FOR_SELECTION,"[""NO_ALLOWED_VARIABLE_SUPPORT""]",0.0065223686,0.0,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_22c0a23b4487d7fcd3bb,shape_xi_only__outer00__inner03__seed2026082303,1,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,0,3,2026082303,(xi * -0.055265985) + 0.53780776,-0.055265985*xi + 0.53780776,p0 + p1*xi,"[{""initial_value"":0.53780776,""name"":""p0"",""role"":""value""},{""initial_value"":-0.055265985,""name"":""p1"",""role"":""value""}]",p0 + p1*xi,-0.102761598307916*xi + 1.0,ALG_92c086b7228393de,STRUCT_0a8b1fed83ed49b0,REF_04e5f4451d9def8f,PRED_bf994ce98f6794e2,5,5,2,2,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.0023932634,0.25064492956668677,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_00125d49e20c003e5c8b,shape_xi_only__outer00__inner03__seed2026082303,2,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,0,3,2026082303,((xi * -0.059004504) + 0.5741606) * 0.93669355,-0.0552691383177492*xi + 0.53781253068413,p0*(p1 + p2*xi),"[{""initial_value"":0.93669355,""name"":""p0"",""role"":""value""},{""initial_value"":0.5741606,""name"":""p1"",""role"":""value""},{""initial_value"":-0.059004504,""name"":""p2"",""role"":""value""}]",p1 + p2*xi,-0.102766549986189*xi + 1.0,ALG_664bab927dcc9b23,STRUCT_2d666d6d7bca38af,REF_952746bd6a9790d7,PRED_bf994ce98f6794e2,7,7,3,3,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.0023932632,4.178395248973309e-08,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_a283787e78ff0468bebd,shape_xi_only__outer00__inner03__seed2026082303,3,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,0,3,2026082303,sqrt(0.41588062 / (xi + 0.4132655)),0.644888067807119/sqrt(1.0*xi + 0.4132655),sqrt(p0/(p1 + xi)),"[{""initial_value"":0.41588062,""name"":""p0"",""role"":""value""},{""initial_value"":0.4132655,""name"":""p1"",""role"":""value""}]",sqrt(p0/(p1 + xi)),1.0/sqrt(1.0*xi + 0.4132655),ALG_7b21fce882586ace,STRUCT_a72fbccc3d6d402b,REF_0b18927c1b06cb60,PRED_19227e6227fa0706,8,8,3,2,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ABOVE_ONE"",""THETA_ABOVE_ONE_ON_CONTINUOUS_DOMAIN"",""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.00088563113,0.9941125372371501,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_f6e1d07e23b0014383b3,shape_xi_only__outer00__inner03__seed2026082303,4,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,0,3,2026082303,sqrt(0.5313736 / ((xi + 0.4291292) / 0.78860945)),0.647337811687623/sqrt(1.0*xi + 0.4291292),sqrt(p0*p1/(p2 + xi)),"[{""initial_value"":0.5313736,""name"":""p0"",""role"":""value""},{""initial_value"":0.78860945,""name"":""p1"",""role"":""value""},{""initial_value"":0.4291292,""name"":""p2"",""role"":""value""}]",sqrt(p0*p1/(p2 + xi)),1.0/sqrt(1.0*xi + 0.4291292),ALG_275015572e31053d,STRUCT_4c4a15cd12bf5901,REF_a971e45e03d68a3a,PRED_29d8fa0cc539e206,10,11,4,3,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.00088473875,0.00033604279936459567,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_e3e9f08aa6fb1af3237a,shape_xi_only__outer00__inner03__seed2026082303,5,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,0,3,2026082303,"sqrt(pow_positive_base(0.2507747 / (xi + 0.20842426), 0.824745))",0.565302785769993/(1.0*xi + 0.20842426)**0.4123725,sqrt((p0/(p1 + xi))**p2),"[{""initial_value"":0.2507747,""name"":""p0"",""role"":""value""},{""initial_value"":0.20842426,""name"":""p1"",""role"":""value""},{""initial_value"":0.824745,""name"":""p2"",""role"":""fitted_exponent""}]",sqrt((p0/(p1 + xi))**p2),1.0/(1.0*xi + 0.20842426)**0.4123725,ALG_815b6c7d7cd6ec36,STRUCT_be1facc5825b7099,REF_88f151a99cde3388,PRED_72d352e4b671aed8,12,12,4,3,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ABOVE_ONE"",""THETA_ABOVE_ONE_ON_CONTINUOUS_DOMAIN"",""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.00078719936,0.11681087095880394,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_f4d7dff9c46a5e3d689b,shape_xi_only__outer00__inner03__seed2026082304,0,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,0,3,2026082304,0.3485751,0.348575100000000,p0,"[{""initial_value"":0.3485751,""name"":""p0"",""role"":""value""}]",p0,0.348575100000000,ALG_0234eca2f3018c28,STRUCT_76746b68bdca4de7,REF_0234eca2f3018c28,PRED_6532e0502251ca3b,1,1,0,1,[],FAIL,NOT_RUN,NOT_RUN_STRUCTURAL_REJECT,False,INELIGIBLE_FOR_SELECTION,"[""NO_ALLOWED_VARIABLE_SUPPORT""]",0.0065223686,0.0,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_1f5505bc9bdad25f3a74,shape_xi_only__outer00__inner03__seed2026082304,1,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,0,3,2026082304,(xi * -0.05526566) + 0.5378064,-0.05526566*xi + 0.5378064,p0 + p1*xi,"[{""initial_value"":0.5378064,""name"":""p0"",""role"":""value""},{""initial_value"":-0.05526566,""name"":""p1"",""role"":""value""}]",p0 + p1*xi,-0.102761253863844*xi + 1.0,ALG_222b87b0adf81902,STRUCT_0a8b1fed83ed49b0,REF_43f3519103a92067,PRED_bf994ce98f6794e2,5,5,2,2,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.0023932636,0.2506449086747123,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_bc2a58b8f8738bc0e54d,shape_xi_only__outer00__inner03__seed2026082304,2,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,0,3,2026082304,2.1186354 / (xi + 2.932942),0.722358437364257/(0.340954577349296*xi + 1.0),p0/(p1 + xi),"[{""initial_value"":2.1186354,""name"":""p0"",""role"":""value""},{""initial_value"":2.932942,""name"":""p1"",""role"":""value""}]",1/(p1 + xi),1.0/(0.340954577349296*xi + 1.0),ALG_fe2b377d81649e6d,STRUCT_cf3b68fc1c11eb5f,REF_e4b35a89e162796d,PRED_1daa3790165500bf,6,6,2,2,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.0014341493,0.512086106353981,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_558568c805172eac379e,shape_xi_only__outer00__inner03__seed2026082304,3,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,0,3,2026082304,0.64716053 / sqrt(xi - -0.4282207),0.64716053/sqrt(1.0*xi + 0.4282207),p0/sqrt(-p1 + xi),"[{""initial_value"":0.64716053,""name"":""p0"",""role"":""value""},{""initial_value"":-0.4282207,""name"":""p1"",""role"":""value""}]",1/sqrt(-p1 + xi),1.0/sqrt(1.0*xi + 0.4282207),ALG_c3183ad9a6b24a4b,STRUCT_870cc2249b839072,REF_3196a71e821b42cf,PRED_29d8fa0cc539e206,10,8,3,2,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.00088474184,0.24151561693337306,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_f135e6172b3850d8ceeb,shape_xi_only__outer00__inner03__seed2026082304,4,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,0,3,2026082304,0.73052514 / sqrt((xi - -0.42955863) / 0.78530306),0.647371850291659/sqrt(1.0*xi + 0.42955863),p0/sqrt((-p1 + xi)/p2),"[{""initial_value"":0.73052514,""name"":""p0"",""role"":""value""},{""initial_value"":-0.42955863,""name"":""p1"",""role"":""value""},{""initial_value"":0.78530306,""name"":""p2"",""role"":""value""}]",1/sqrt((-p1 + xi)/p2),1.0/sqrt(1.0*xi + 0.42955863),ALG_c96805c3e709a80e,STRUCT_3c178c7ca49d5294,REF_e5fe581928591fb0,PRED_29d8fa0cc539e206,13,11,4,3,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.00088473986,7.459811536925365e-07,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_de57226d83d0637436bd,shape_xi_only__outer00__inner03__seed2026082305,0,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,0,3,2026082305,0.3485751,0.348575100000000,p0,"[{""initial_value"":0.3485751,""name"":""p0"",""role"":""value""}]",p0,0.348575100000000,ALG_0234eca2f3018c28,STRUCT_76746b68bdca4de7,REF_0234eca2f3018c28,PRED_6532e0502251ca3b,1,1,0,1,[],FAIL,NOT_RUN,NOT_RUN_STRUCTURAL_REJECT,False,INELIGIBLE_FOR_SELECTION,"[""NO_ALLOWED_VARIABLE_SUPPORT""]",0.0065223686,0.0,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_ed120d3dfde2aa40361c,shape_xi_only__outer00__inner03__seed2026082305,1,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,0,3,2026082305,1.8467908 / (xi + 2.1507473),0.858674006007121/(0.464954669476977*xi + 1.0),p0/(p1 + xi),"[{""initial_value"":1.8467908,""name"":""p0"",""role"":""value""},{""initial_value"":2.1507473,""name"":""p1"",""role"":""value""}]",1/(p1 + xi),1.0/(0.464954669476977*xi + 1.0),ALG_50be679c5b84a947,STRUCT_cf3b68fc1c11eb5f,REF_5d95445343192b94,PRED_10dcfb3fc68ec836,6,6,2,2,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.0016916014,0.26991238758829394,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_06499d1355af4436cfc4,shape_xi_only__outer00__inner03__seed2026082305,2,shape_xi_only,INITIAL,"[""xi""]",INNER_SEARCH,shape,0,3,2026082305,((xi + 4.518617) / 5.529552) / (xi + 0.87560403),(0.1808464772553*xi + 0.817175966515913)/(1.0*xi + 0.87560403),(p0 + xi)/(p1*(p2 + xi)),"[{""initial_value"":4.518617,""name"":""p0"",""role"":""value""},{""initial_value"":5.529552,""name"":""p1"",""role"":""value""},{""initial_value"":0.87560403,""name"":""p2"",""role"":""value""}]",(p0 + xi)/(p2 + xi),(0.1808464772553*xi + 0.817175966515913)/(1.0*xi + 0.87560403),ALG_eefe9400db06fc0e,STRUCT_793142c1de1b6464,REF_eefe9400db06fc0e,PRED_4fa6ba5dd5e73b32,12,11,3,3,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.0008365719,0.1408236926213096,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_905cd03229dbd789f641,shape_xi_only__outer00__refit__seed2026082301,0,shape_xi_only,INITIAL,"[""xi""]",OUTER_REFIT_SEARCH,shape,0,-1,2026082301,0.34555742,0.345557420000000,p0,"[{""initial_value"":0.34555742,""name"":""p0"",""role"":""value""}]",p0,0.345557420000000,ALG_afd41181c1def73d,STRUCT_76746b68bdca4de7,REF_afd41181c1def73d,PRED_6532e0502251ca3b,1,1,0,1,[],FAIL,NOT_RUN,NOT_RUN_STRUCTURAL_REJECT,False,INELIGIBLE_FOR_SELECTION,"[""NO_ALLOWED_VARIABLE_SUPPORT""]",0.006550455,0.0,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_f2d43ba84194fe82c85f,shape_xi_only__outer00__refit__seed2026082301,1,shape_xi_only,INITIAL,"[""xi""]",OUTER_REFIT_SEARCH,shape,0,-1,2026082301,(xi * -0.056415252) + 0.5411037,-0.056415252*xi + 0.5411037,p0 + p1*xi,"[{""initial_value"":0.5411037,""name"":""p0"",""role"":""value""},{""initial_value"":-0.056415252,""name"":""p1"",""role"":""value""}]",p0 + p1*xi,-0.104259593863431*xi + 1.0,ALG_d3be7ff9b2dc130c,STRUCT_0a8b1fed83ed49b0,REF_a0a48242bf81358e,PRED_bf994ce98f6794e2,5,5,2,2,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.0023309146,0.2583184475343859,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_0c928d3fd49cebaca9e5,shape_xi_only__outer00__refit__seed2026082301,2,shape_xi_only,INITIAL,"[""xi""]",OUTER_REFIT_SEARCH,shape,0,-1,2026082301,exp(-0.39388156 - xi) - -0.30054656,0.30054656 + 0.674433931464983*exp(-xi),-p0 + exp(p1 - xi),"[{""initial_value"":-0.30054656,""name"":""p0"",""role"":""value""},{""initial_value"":-0.39388156,""name"":""p1"",""role"":""value""}]",-p0 + exp(p1 - xi),1.0 + 2.24402479091753*exp(-xi),ALG_f530946ec70c7a5a,STRUCT_3e1aa56c8f860e13,REF_d1752fcbfba4793c,PRED_73b63ff394938744,12,8,3,2,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.00076100184,0.37312674199933255,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_2e5a115c1e8a5b5b3cae,shape_xi_only__outer00__refit__seed2026082301,3,shape_xi_only,INITIAL,"[""xi""]",OUTER_REFIT_SEARCH,shape,0,-1,2026082301,"pow_positive_base((xi + 0.7752309) - (-0.12848178 - (xi + xi)), -0.45860308)",0.604213915321578/(1.0*xi + 0.30123756)**0.45860308,(-p0 + p1 + 3*xi)**p2,"[{""initial_value"":-0.12848178,""name"":""p0"",""role"":""value""},{""initial_value"":0.7752309,""name"":""p1"",""role"":""value""},{""initial_value"":-0.45860308,""name"":""p2"",""role"":""fitted_exponent""}]",(-p0 + p1 + 3*xi)**p2,1.0/(1.0*xi + 0.30123756)**0.45860308,ALG_49da0cbe9cd37cb1,STRUCT_b12e289e9eebc13b,REF_fa3b9980efbbfef7,PRED_ced38b87cd9c6a4d,13,13,4,3,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ABOVE_ONE"",""THETA_ABOVE_ONE_ON_CONTINUOUS_DOMAIN"",""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.0006627806,0.02763835207411597,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_1c4beb1bc6b7d76f2481,shape_xi_only__outer00__refit__seed2026082302,0,shape_xi_only,INITIAL,"[""xi""]",OUTER_REFIT_SEARCH,shape,0,-1,2026082302,0.3455567,0.345556700000000,p0,"[{""initial_value"":0.3455567,""name"":""p0"",""role"":""value""}]",p0,0.345556700000000,ALG_691715c51c01e61e,STRUCT_76746b68bdca4de7,REF_691715c51c01e61e,PRED_6532e0502251ca3b,1,1,0,1,[],FAIL,NOT_RUN,NOT_RUN_STRUCTURAL_REJECT,False,INELIGIBLE_FOR_SELECTION,"[""NO_ALLOWED_VARIABLE_SUPPORT""]",0.006550455,0.0,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_6b658127dbb19f23bcc1,shape_xi_only__outer00__refit__seed2026082302,1,shape_xi_only,INITIAL,"[""xi""]",OUTER_REFIT_SEARCH,shape,0,-1,2026082302,1.6059808 / (xi + 1.5456591),1.03902652273066/(0.646973190919007*xi + 1.0),p0/(p1 + xi),"[{""initial_value"":1.6059808,""name"":""p0"",""role"":""value""},{""initial_value"":1.5456591,""name"":""p1"",""role"":""value""}]",1/(p1 + xi),1.0/(0.646973190919007*xi + 1.0),ALG_a489a87330b992d3,STRUCT_cf3b68fc1c11eb5f,REF_923c39bbebcdf70b,PRED_8ffc7ff683d5d2c4,6,6,2,2,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ABOVE_ONE"",""THETA_ABOVE_ONE_ON_CONTINUOUS_DOMAIN"",""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.002182356,0.21982589714198947,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_9841bcf1b7ae6bbadea3,shape_xi_only__outer00__refit__seed2026082302,2,shape_xi_only,INITIAL,"[""xi""]",OUTER_REFIT_SEARCH,shape,0,-1,2026082302,0.643745 / sqrt(xi - -0.40437898),0.643745/sqrt(1.0*xi + 0.40437898),p0/sqrt(-p1 + xi),"[{""initial_value"":0.643745,""name"":""p0"",""role"":""value""},{""initial_value"":-0.40437898,""name"":""p1"",""role"":""value""}]",1/sqrt(-p1 + xi),1.0/sqrt(1.0*xi + 0.40437898),ALG_c8b4d78e0da47c3b,STRUCT_870cc2249b839072,REF_1904a8bbf090bb39,PRED_19227e6227fa0706,10,8,3,2,"[""xi""]",PASS,FAIL,DOMAIN_CONSTRAINT_VIOLATION,False,INELIGIBLE_FOR_SELECTION,"[""THETA_ABOVE_ONE"",""THETA_ABOVE_ONE_ON_CONTINUOUS_DOMAIN"",""THETA_ZERO_IDENTITY_VIOLATION"",""THETA_ZERO_NOT_NORMALIZED""]",0.0007101967,0.5613091661179077,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_c640b0e7c9ea03c2e94f,shape_xi_only__outer00__refit__seed2026082302,3,shape_xi_only,INITIAL,"[""xi""]",OUTER_REFIT_SEARCH,shape,0,-1,2026082302,exp(((xi + xi) / 1.2448639) / (-1.0734602 - (xi + 0.44714966))),exp(-1.60660133208136*xi/(xi + 1.52060986)),exp(-2*xi/(p0*(-p1 + p2 + xi))),"[{""initial_value"":1.2448639,""name"":""p0"",""role"":""value""},{""initial_value"":-1.0734602,""name"":""p1"",""role"":""value""},{""initial_value"":0.44714966,""name"":""p2"",""role"":""value""}]",exp(-2*xi/(p0*(-p1 + p2 + xi))),exp(-1.60660133208136*xi/(xi + 1.52060986)),ALG_72d7410702d1fc92,STRUCT_f3e4bcfd10e291a0,REF_72d7410702d1fc92,PRED_f85810d73d6c27d5,19,16,4,3,"[""xi""]",FAIL,NOT_RUN,NOT_RUN_STRUCTURAL_REJECT,False,INELIGIBLE_FOR_SELECTION,"[""COMPLEXITY_EXCEEDED""]",0.0006322661,0.014528953010423595,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_6a5356c340fc846fff8d,shape_xi_only__outer00__refit__seed2026082303,0,shape_xi_only,INITIAL,"[""xi""]",OUTER_REFIT_SEARCH,shape,0,-1,2026082303,0.34555733,0.345557330000000,p0,"[{""initial_value"":0.34555733,""name"":""p0"",""role"":""value""}]",p0,0.345557330000000,ALG_c90df68671a9ed15,STRUCT_76746b68bdca4de7,REF_c90df68671a9ed15,PRED_6532e0502251ca3b,1,1,0,1,[],FAIL,NOT_RUN,NOT_RUN_STRUCTURAL_REJECT,False,INELIGIBLE_FOR_SELECTION,"[""NO_ALLOWED_VARIABLE_SUPPORT""]",0.006550455,0.0,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_949a65146921b8102f00,shape_xi_only__outer00__refit__seed2026082303,1,shape_xi_only,INITIAL,"[""xi""]",OUTER_REFIT_SEARCH,shape,0,-1,2026082303,((xi - -0.2923457) - xi) + 0.053215776,0.345561476000000,-p0 + p1,"[{""initial_value"":-0.2923457,""name"":""p0"",""role"":""value""},{""initial_value"":0.053215776,""name"":""p1"",""role"":""value""}]",-p0 + p1,0.345561476000000,ALG_8bbcebfc5b80e43f,STRUCT_f6b513b8abf4ec0a,REF_8bbcebfc5b80e43f,PRED_6532e0502251ca3b,5,7,3,2,[],FAIL,NOT_RUN,NOT_RUN_STRUCTURAL_REJECT,False,INELIGIBLE_FOR_SELECTION,"[""NO_ALLOWED_VARIABLE_SUPPORT""]",0.0065504466,2.1372574846698745e-07,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
CAND_756709f4df9bd1d3b165,shape_xi_only__outer00__refit__seed2026082303,2,shape_xi_only,INITIAL,"[""xi""]",OUTER_REFIT_SEARCH,shape,0,-1,2026082303,(xi - -0.5117361) - ((xi + -0.29399398) - -0.4601691),0.345560980000000,-p0 + p1 - p2,"[{""initial_value"":-0.5117361,""name"":""p0"",""role"":""value""},{""initial_value"":-0.4601691,""name"":""p1"",""role"":""value""},{""initial_value"":-0.29399398,""name"":""p2"",""role"":""value""}]",-p0 + p1 - p2,0.345560980000000,ALG_35e2168ee5d47715,STRUCT_fc3e6b7e9bc93813,REF_35e2168ee5d47715,PRED_6532e0502251ca3b,9,9,3,3,[],FAIL,NOT_RUN,NOT_RUN_STRUCTURAL_REJECT,False,INELIGIBLE_FOR_SELECTION,"[""NO_ALLOWED_VARIABLE_SUPPORT""]",0.0065504382,6.411780676331888e-07,453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
